id,id_company,Currency,id_currency,Sector,id_sector,Target Customer,id_target_customer,Country,id_country,Deal Team,id_deal_team,Financial Quarter,End of Quarter,Revenue Run Rate (RRR),Net New ARR,cARR,ARR YoY Growth (in %),Revenue,LTM Revenue,Revenue as % of ARR,Revenue YoY Growth (in %),Subscription,Professional Services,Other Non-Recurring,COGS,Gross Profit,Gross Margin (in %),Operating Expenses,Opex as % of Revenue,Opex YoY Growth (in %),Sales & Marketing,S&M as % of Revenue,S&M Expenses YoY Growth (in %),Research & Development,R&D as % of Revenue,R&D Expenses YoY Growth (in %),General & Administrative,G&A as % of Revenue,G&A Expenses YoY Growth (in %),EBITDA,Depreciation and Amortization,EBIT,Interest Income,Interest Expenses,Taxes,Other,Net Income,Cash Burn (OCF & ICF),Monthly Burn (Qtly. avg),Financing Cash Flow (FCF),Ending cash,Cash Runway (Months),Total Current Assets (excluding Cash),Total Current Liabilities,Working Capital,Financial Debt,New ARR,Expansion & Upsell,Churn & Reduction,Gross New ARR,GNARR YoY Growth (in %),Expansion & Upsell (in %),Churn & Reduction (in %),Annualized $ Expansion & Upsell (in %),Annualized $ Churn & Reduction (in %),Expansion & Upsell % of Gross New ARR,Annualized $ Net Expansion (in %),Net Expansion TTM (in %),Quick Ratio,Quick Ratio TTM,LTM Capital Efficiency (ARR),LTM New Revenue/ Cash Burn,LTM GP / LTM Cash Burn,LTM GP / LTM S&M,Capital Efficiency (NNARR/Cash Burn),LTM Rule of 40% (ARR),LTM Rule of 40% (Rev),LTM Magic Number (ARR),LTM Magic Number (Rev),"ACV (EoP, Aggregate)",ACV YoY Growth (in %),New ARR / New Customers,New ARR / New Customers YoY Growth (in %),CAC Payback (months),LTV/CAC (TTM),LTV/CAC,CAC,LTV,Customer Lifetime,New Customers,Churned Customers,Customers (EoP),Annualized Logo Churn (in %),Headcount (HC),HC YoY Growth (in %),Sales Reps,Sales Reps as % of HC,Sales Reps YoY Growth (in %),Research & Development HC,R&D HC as % of HC,R&D HC YoY Growth (in %),General & Administrative HC,G&A as % of HC,G&A YoY Growth (in %),ARR / HC,ARR / HC,RRR / HC,Opex Run Rate / HC,Cash Burn / HC,NNARR / Sales Reps,EqV,TEV/ARR,TEV/ARR Growth Adj.,TEV/ARR (end of cash),TEV/LTM Revenue,TEV/LTM Revenue Growth Adj.,TEV/LTM Revenue (end of cash),Quarter Order,Quarter_old,Date,Order
3721790,220,$ (USD),1,Communication & Collaboration,7,Mid-market,3,United States,1,US,1,Q1-FY21,2020-04-30T00:00:00.0000000,6261.484,626.644,6660.693,0.6122007664,1565.371,5222.509,0.2350162363,0.6468245911,,,,437.831,1127.54,0.7203020881,4789.326,3.059546906,0.8472370663,2100.882,1.342098455,2.540647262,6.681598,0.004268379828,0.9896130116,992.576,0.6340835495,0.4405995919,-3661.786,1.35358,-3663.13958,,,,134.005,-3558.534,-4011.908,-1337.302667,10437.806,10136.027,8.572381714,,,,,448.941,651.014,-473.31,1099.955,0.2970907423,0.1078901109,-0.07843989283,0.4315604436,-0.3137595713,0.5918551213,1.117800872,1.226560214,2.323963153,2.866585832,0.1927940658,0.1481959782,0.2576552179,0.6868913049,0.1561960045,-1.607188611,-1.572564787,0.5139758804,0.4997640713,16.08863043,0.03975266817,6.323112676,1.284361516,55.85310823,,,,36.93488077,5.294117647,71,-17,414,-0.1888888889,58,0.3488372093,32,0.5517241379,1.285714286,21,0.3620689655,-0.125,5,0.08620689655,0,114.8395345,114.8395345,107.9566207,330.2983448,276.6833103,19.582625,,,,,,,,Q1,Q1-21,2021-01-01T00:00:00.0000000,14
3721791,220,$ (USD),1,Communication & Collaboration,7,Mid-market,3,United States,1,US,1,Q2-FY21,2020-07-30T00:00:00.0000000,6606.7,416.625,7077.318,0.5953178162,1651.675,5816.876,0.2333758353,0.5621512369,,,,606.362,1045.313,0.6328805606,6020.096,3.644842962,0.9737036056,2738.664,1.658113128,2.649235952,7.479217,0.004528261916,0.9821736757,1196.702,0.7245384231,0.6372835395,-4974.783,1.572091,-4976.355091,,,,47.748,-4970.305,-5241.305,-1747.101667,16478.432,21373.154,13.85885357,,,,,590.351,437.568,-611.295,1027.919,0.5850301534,0.06569407503,-0.0917765001,0.2627763001,-0.3671060004,0.4256833466,0.8956702997,1.161880248,1.681543281,2.62756621,0.172970703,0.1449590076,0.2503621333,0.5532747368,0.07948879144,-1.83179856,-1.86496514,0.3822475824,0.3441034707,14.9943178,0.01059327765,6.347860215,1.182700383,100,,,,25.84978061,2.957142857,93,-35,472,-0.3381642512,78,0.6956521739,42,0.5384615385,1.333333333,29,0.3717948718,0.2608695652,7,0.08974358974,0.4,90.73484615,90.73484615,84.70128205,308.7228718,268.7848718,9.919642857,,,,,,,,Q2,Q2-21,2021-04-01T00:00:00.0000000,15
3721792,220,$ (USD),1,Communication & Collaboration,7,Mid-market,3,United States,1,US,1,Q3-FY21,2020-10-30T00:00:00.0000000,7281.76,1565.692,8643.01,0.6328451051,1820.44,6461.011,0.2106256964,0.5475918235,,,,921.542,898.898,0.4937806245,6681.598,3.670320362,0.9896130116,2974.328,1.633851157,2.215621831,8.149674,0.004476760563,0.7016327558,1353.58,0.7435455165,0.848839814,-5782.7,1.107343,-5783.807343,,,,51.257,-5778.467,-5386.054,-1795.351333,2482.937,18470.037,10.42782332,,,,,980.245,999.212,-413.765,1979.457,0.628934689,0.1411851612,-0.05846354748,0.5647406446,-0.2338541899,0.5047909603,1.330886455,1.17540689,4.784012664,2.996097532,0.1890209279,0.1381590199,0.2269520306,0.4489570389,0.2906937064,-2.035818359,-2.121071641,0.3739216425,0.2876073892,15.97598891,-0.02814025169,9.610245098,-0.3184768652,46.16679527,,,,33.73312215,3.575757576,102,-33,541,-0.2796610169,102,0.8214285714,49,0.4803921569,1.227272727,44,0.431372549,0.5714285714,9,0.08823529412,0.5,84.73539216,84.73539216,71.38980392,262.023451,211.2178039,31.95289796,,,,,,,,Q3,Q3-21,2021-07-01T00:00:00.0000000,16
3721793,220,$ (USD),1,Communication & Collaboration,7,Mid-market,3,United States,1,US,1,Q4-FY21,2021-01-30T00:00:00.0000000,8953.176,2541.591,11184.601,0.8535814011,2238.294,7275.78,0.2001228296,0.5723601623,,,,995.383,1242.911,0.5552938979,7479.217,3.341481057,0.9821736757,3188.883,1.424693539,1.78588277,9.155058,0.004090194586,0.520749503,1572.091,0.7023612626,0.8187666884,-6236.306,1.453909,-6237.759909,,,,58.166,-6228.435,-6760.603,-2253.534333,58.344,11767.778,5.812847765,,,,,1466.993,1446.363,-371.764,2913.356,2.164534605,0.1673448642,-0.04301326575,0.6693794568,-0.172053063,0.4964594097,1.497326394,1.210421005,7.83657374,3.754109064,0.2406814621,0.1246784677,0.2016209444,0.3921437145,0.3759414656,-1.985368512,-2.266589751,0.4681146734,0.2962053965,18.01062963,0.07453994269,13.9713619,1.762467519,27.11385482,,,,58.12853118,5.41,105,-25,621,-0.1848428835,123,1.277777778,62,0.5040650407,1.695652174,50,0.406504065,1,11,0.08943089431,0.8333333333,90.93171545,90.93171545,72.79004878,243.2265691,219.8570081,40.99340323,,,,,,,,Q4,Q4-21,2021-10-01T00:00:00.0000000,17
3721794,57398,$ (USD),1,Infrastructure & Network,6,Mixed,1,United States,1,US,1,Q1-FY24,2023-04-30T00:00:00.0000000,149437.568,5542.09,152870.291,0.4313971876,37359.392,133179.303,0.2443862163,0.5624601955,,,,4783,32576.392,0.8719732912,29857,0.7991832415,1.08149749,9824,0.2629593115,0.9090555771,13016,0.3483996742,1.806382061,7017,0.1878242558,0.5388157895,2719.392,,2719.392,,,,,2719.392,2719.392,906.464,,180273,-108.3763043,,,,,,,,0,,,,,,,,,,,300,-3.720615398,-4.701212125,4.038264595,,0.6217509846,0.7528139925,1.561086199,1.822759055,,,,,24.39455179,,,,,,,,,,496,1.373205742,,,,,,,,,,308.2062319,308.2062319,301.2854194,240.7822581,-21.93058065,,,,,,,,,Q1,Q1-24,2024-01-01T00:00:00.0000000,13
3721795,26974,$ (USD),1,HR Tech,8,Mixed,1,United Kingdom,7,EU,2,Q4-FY21,2021-12-30T00:00:00.0000000,1416.401065,890.8019382,1737.863134,,354.1002662,584.2308995,0.2037561297,,346.0322468,8.0680194,,96.4759398,257.6243264,0.7275462658,784.7753919,2.216251912,,97.59636712,0.2756178869,,326.4591502,0.921939861,,360.7198745,1.018694164,,-527.1510655,40.95705117,-568.1081166,,-0.0201484508,0,,-568.1282651,-465.2072423,-155.0690808,1.5289429,9942.143119,42.64549657,3629.599788,1385.3389,2244.260888,1.5289429,54.70573175,881.6651809,-45.56897437,936.3709126,,1.040851812,-0.05379655517,4.163407248,-0.2151862207,0.941576857,4.948221027,11.20755086,20.54843072,33.77634723,,,,1.389348939,1.914849678,,,,,32.18265064,,2.27940549,,1.807062313,,26.75750149,4.066515297,108.8097891,,24,0,54,0,18,,3,0.1666666667,,8,0.4444444444,,8,0.4444444444,,96.54795191,96.54795191,78.68894804,174.3945315,103.3793872,296.9339794,,,,,,,,Q4,Q4-21,2021-10-01T00:00:00.0000000,4
3721796,26974,$ (USD),1,HR Tech,8,Mixed,1,United Kingdom,7,EU,2,Q1-FY22,2022-03-30T00:00:00.0000000,2607.03527,830.9154711,2568.778605,90.26527812,651.7588174,1219.641357,0.2537232349,38.86692386,597.3910699,44.47089502,,428.9474091,222.8114083,0.3418617475,1532.112707,2.350735681,11.17098706,324.6957758,0.4981839403,15.55088435,533.6344745,0.8187606524,9.880489529,673.7824569,1.033791088,10.77544874,-1309.301299,88.7588554,-1398.060154,,-3351.07354,0,,-4749.133694,-9069.30126,-3023.10042,87253.19547,90977.98118,57.25181187,1426.369157,2034.052119,-607.6829617,67154.72441,83.08894928,895.7116916,-147.8851698,978.8006409,42.90255448,0.5154098006,-0.08509598188,2.061639203,-0.3403839275,0.9151114683,2.721255275,9.266686038,6.618653123,13.79367551,0.2374883435,,0.05500280863,1.052170067,0.09161846622,85.2279161,33.82956184,4.543006669,4.544811815,30.58069768,5.518948437,2.680288686,6.615076442,13.71672813,19.89309114,2.932337186,10.47405728,30.71346766,13.5,31,-1,84,-0.07407407407,23,2.833333333,5,0.2173913043,4,17,0.7391304348,16,21,0.9130434783,20,111.6860263,111.6860263,113.3493596,266.4543839,1577.269784,166.1830942,,,,,,,,Q1,Q1-22,2022-01-01T00:00:00.0000000,5
3721797,225,$ (USD),1,Infrastructure & Network,6,SMB,4,Canada,5,EU,2,Q1-FY15,2015-03-31T00:00:00.0000000,,,10.41085714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Q1-15,2015-01-01T00:00:00.0000000,1
3721798,225,$ (USD),1,Infrastructure & Network,6,SMB,4,Canada,5,EU,2,Q2-FY15,2015-06-30T00:00:00.0000000,,83.84030769,94.25116484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,Q2-15,2015-04-01T00:00:00.0000000,2
3721799,225,$ (USD),1,Infrastructure & Network,6,SMB,4,Canada,5,EU,2,Q3-FY15,2015-09-30T00:00:00.0000000,,60.936,155.1871648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3,Q3-15,2015-07-01T00:00:00.0000000,3
3721800,225,$ (USD),1,Infrastructure & Network,6,SMB,4,Canada,5,EU,2,Q4-FY15,2015-12-30T00:00:00.0000000,,265.056,420.2431648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4,Q4-15,2015-10-01T00:00:00.0000000,4
3721801,225,$ (USD),1,Infrastructure & Network,6,SMB,4,Canada,5,EU,2,Q1-FY16,2016-03-30T00:00:00.0000000,,362.736012,782.9791768,74.20794552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.384012,84.372,-55.02,417.756012,,0.200769476,-0.1309241996,0.803077904,-0.5236967985,0.2019647775,1.279381106,,7.592802835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Q1-16,2016-01-01T00:00:00.0000000,5
3721802,225,$ (USD),1,Infrastructure & Network,6,SMB,4,Canada,5,EU,2,Q2-FY16,2016-06-30T00:00:00.0000000,,428.07284,1211.052017,11.84919947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.2280048,129.2728352,-97.428,525.50084,,0.1651037971,-0.1244324279,0.6604151885,-0.4977297118,0.2459992931,1.162685477,,5.393735271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,Q2-16,2016-04-01T00:00:00.0000000,6
3721803,225,$ (USD),1,Infrastructure & Network,6,SMB,4,Canada,5,EU,2,Q3-FY16,2016-09-30T00:00:00.0000000,,593.7960048,1804.848022,10.63013722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.334006,173.322,-136.8600012,730.656006,,0.1431168914,-0.1130091848,0.5724675657,-0.4520367393,0.2372142275,1.120430826,,5.338711089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3,Q3-16,2016-07-01T00:00:00.0000000,7
3721804,1254,$ (USD),1,Data & Analytics,1,Mixed,1,United States,1,Public,7,Q1-FY14,2014-03-28T00:00:00.0000000,59187.10174,,59187.10174,,14796.77543,,,,,,,3689.699777,11107.07566,0.7506416318,14170.16607,0.9576523031,,8513.692417,0.575374848,,2626.36268,0.1774956099,,3030.110976,0.2047818452,,,,-3063.09,,124.9221214,48.96947159,-2.00E-09,-3236.982009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Q1-14,2014-01-01T00:00:00.0000000,1
3721805,225,$ (USD),1,Infrastructure & Network,6,SMB,4,Canada,5,EU,2,Q4-FY16,2016-12-30T00:00:00.0000000,,713.8908012,2518.738823,4.993527161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038.315,,,,,,694.5708024,106.728,-87.4080012,801.2988024,,0.05913406488,-0.04842956313,0.2365362595,-0.1937182525,0.1331937595,1.042818007,1.151328854,9.167339276,6.570497788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4,Q4-16,2016-10-01T00:00:00.0000000,8
3721806,1254,$ (USD),1,Data & Analytics,1,Mixed,1,United States,1,Public,7,Q2-FY14,2014-06-28T00:00:00.0000000,61605.22653,2418.124794,61605.22653,,15401.30663,,,,,,,3722.875512,11678.43112,0.7582753463,17764.03554,1.153410938,,10937.26139,0.710151525,,3029.781659,0.1967223776,,3796.992485,0.2465370358,,,,-6085.6,,50.07903568,50.07903568,1.00E-09,-6185.762487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.57876345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,Q2-14,2014-04-01T00:00:00.0000000,2
3721807,225,$ (USD),1,Infrastructure & Network,6,SMB,4,Canada,5,EU,2,Q1-FY17,2017-03-30T00:00:00.0000000,3006.78,804.2160001,3322.954823,3.243988756,751.695,,0.2262128256,,,,,133.7925,617.9025,0.8220122523,951.615,1.265958933,,519.315,0.6908586594,,,,,,,,-333.7125,,-333.7125,,,,-134.19,-467.9025,-467.9025,-155.9675,,,,,,,,827.2980001,131.844,-154.926,959.1420001,1.295938233,0.05234524469,-0.06150935484,0.2093809788,-0.2460374194,0.1374603552,0.9633435594,1.072319467,6.190968592,6.329119582,,,,,1.718768333,,,,,,,,,9.426730971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Q1-17,2017-01-01T00:00:00.0000000,9
3721808,225,$ (USD),1,Infrastructure & Network,6,SMB,4,Canada,5,EU,2,Q2-FY17,2017-06-30T00:00:00.0000000,3908.73,894.2303989,4217.185222,2.482249452,977.1825,,0.2317143897,,,,,185.9775,791.205,0.8096798704,1200.5775,1.228611339,,727.26,0.7442417358,,,,,,,,-409.3725,,-409.3725,,,,-139.65,-549.0225,-549.0225,-183.0075,,,,,,,,753.8664026,313.9799988,-173.6160025,1067.846401,1.032054604,0.09448819365,-0.05224747605,0.3779527746,-0.2089899042,0.2940310501,1.16896287,1.073888816,6.150621982,6.437913891,,,,,1.628768218,,,,,,,,,12.05336133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,Q2-17,2017-04-01T00:00:00.0000000,10
3721809,225,$ (USD),1,Infrastructure & Network,6,SMB,4,Canada,5,EU,2,Q3-FY17,2017-09-30T00:00:00.0000000,4512.51,985.0626032,5202.247825,1.882374451,1128.1275,,0.2168538559,,,,,204.8625,923.265,0.8184048346,1332.7425,1.181375775,,767.76,0.6805613727,,,,,,,,-409.4775,,-409.4775,,,,135.1575,-274.32,-274.32,-91.44,,,,,,,,1006.035003,298.9295988,-319.9019983,1304.964602,0.7860177578,0.07088367787,-0.07585675788,0.2835347115,-0.3034270315,0.2290710403,0.98010768,1.038808029,4.079263676,5.616960739,,,,,3.590925209,,,,,,,,,11.42811783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3,Q3-17,2017-07-01T00:00:00.0000000,11
3721810,1254,$ (USD),1,Data & Analytics,1,Mixed,1,United States,1,Public,7,Q3-FY14,2014-09-28T00:00:00.0000000,63171.83584,1566.609309,63171.83584,,15792.95896,,,,,,,4197.916178,11595.04278,0.7341906486,9701.149645,0.6142705537,,3461.456952,0.219177227,,3461.456952,0.219177227,,2778.235742,0.1759160996,,,,-6095.75,,,49.29445958,,-5697.453638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11358721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3,Q3-14,2014-07-01T00:00:00.0000000,3
3721811,225,$ (USD),1,Infrastructure & Network,6,SMB,4,Canada,5,EU,2,Q4-FY17,2017-12-30T00:00:00.0000000,5509.62,1383.354011,6585.601836,1.614642605,1377.405,4234.41,0.2091540051,,,,,271.68,1105.725,0.802759537,2096.4375,1.522019667,,1259.8725,0.9146710662,,,,,,,,-990.7125,,-990.7125,,,,-22.95,-1013.6625,-1013.6625,-337.8875,,6173.545,28.75914075,,,,,1227.898811,428.8031999,-273.3479995,1656.702011,1.067520887,0.08242652298,-0.05254420949,0.3297060919,-0.2101768379,0.2588294075,1.119529254,1.057985841,6.060779715,5.411909641,1.76443654,,1.491642289,1.050054861,1.364708679,1.108485903,,1.2420908,,,,,,13.61410309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4,Q4-17,2017-10-01T00:00:00.0000000,12
3721812,1254,$ (USD),1,Data & Analytics,1,Mixed,1,United States,1,Public,7,Q4-FY14,2014-12-28T00:00:00.0000000,64854.20104,1682.365197,64854.20104,,16213.55026,62204.59129,,,,,,4445.634911,11767.91535,0.7258074364,19124.84224,1.179559192,,11677.83457,0.7202515416,,4036.806762,0.248977349,,3410.200906,0.210330301,,,,-7356.93,,,49.49493333,,-7252.98753,,,,9191,,34428,60531,-26103,251,,,,,,,,,,,,,,,,,,1.334146794,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4,Q4-14,2014-10-01T00:00:00.0000000,4
3721813,225,$ (USD),1,Infrastructure & Network,6,SMB,4,Canada,5,EU,2,Q1-FY18,2018-03-30T00:00:00.0000000,6660.8439,1382.227392,7967.829228,1.397814491,1665.210975,5147.925975,0.2089918003,1.215274779,,,,325.2671175,1339.943858,0.8046691246,2636.363408,1.583200836,1.77040968,1318.181704,0.7916004179,1.538308548,,,,,,,-1296.41955,,-1296.41955,,,,-43.63977,-1340.05932,-2702.947178,-900.9823925,-1.125,3469.472823,5.601028556,,,,,1354.135393,368.8979988,-340.8059998,1723.033392,0.7964320104,0.05601583697,-0.05175016775,0.2240633479,-0.207000671,0.2140979975,1.017062677,1.07141562,5.055760147,5.193366271,1.023110866,,0.9163397972,1.021375661,0.5113778779,0.7944681989,0.6119284867,1.140385412,0.8971267689,,,,,14.22196785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Q1-18,2018-01-01T00:00:00.0000000,13
3721814,1254,$ (USD),1,Data & Analytics,1,Mixed,1,United States,1,Public,7,Q1-FY15,2015-03-28T00:00:00.0000000,67185.03497,2330.833932,67185.03497,0.135129665,16796.25874,64204.07459,,0.135129665,,,,4737.962313,12058.29643,0.7179156153,18083.50209,1.076638695,0.2761672656,11323.01041,0.6741388416,,3474.374278,0.2068540579,,3286.117402,0.1956457954,,-5694.04,331.1743992,-6025.21,,,-1.971276186,,-5805.408367,-5694.04,-1898.013333,-1104.900302,,,,,,,,,,,,,,,,,,,,,,,,1.259364589,0.4093462519,-0.2533443093,-0.2533443093,0.213850979,0.213850979,,,,,81.20044721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Q1-15,2015-01-01T00:00:00.0000000,5
3721815,1254,$ (USD),1,Data & Analytics,1,Mixed,1,United States,1,Public,7,Q2-FY15,2015-06-28T00:00:00.0000000,73730.25197,6545.216999,73730.25197,0.1968181292,18432.56299,67235.33095,,0.1968181292,,,,4524.830863,13907.73213,0.7545197125,17912.62901,0.9717926378,0.008364848984,10882.4792,0.5903942496,,3853.333115,0.2090503158,,3176.816699,0.1723480723,,,,-4004.9,,306.1387341,-2.007467109,-8.88E-13,-4309.028149,,,,,,,,,,,,,,,,,,,,,,,,,,,1.320907104,,-0.1462288575,-0.1462288575,0.3246779087,0.3246779087,,,,,26.44322689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,Q2-15,2015-04-01T00:00:00.0000000,6
3721816,225,$ (USD),1,Infrastructure & Network,6,SMB,4,Canada,5,EU,2,Q2-FY18,2018-06-30T00:00:00.0000000,8335.36464,1190.92107,9158.750298,1.171768565,2083.84116,6254.584635,0.2275246177,1.132499467,,,,382.6359,1701.20526,0.8163795267,3054.24819,1.465681861,1.543982533,1527.124095,0.7328409306,1.099832378,,,,,,,-1353.04293,,-1353.04293,,,,-59.5110675,-1412.553998,-1655.219678,-551.7398925,14925.36435,16739.6175,23.04586041,,,,,1199.84667,361.0823998,-370.0079994,1560.929069,0.4617543004,0.04531753749,-0.04643774218,0.18127015,-0.1857509687,0.2313253093,0.9955191813,1.028054698,4.218636008,4.789357798,0.8752097696,,0.8979817569,1.040468565,0.7194942679,0.5242991141,0.4850300156,1.014083244,0.9084117977,,,,,18.84866049,,,,,,,,,,,,,,,,,,,,,,,,,,,94000,8.435690459,0.07199109713,3.948016041,12.35260005,,,Q2,Q2-18,2018-04-01T00:00:00.0000000,14
3721817,1254,$ (USD),1,Data & Analytics,1,Mixed,1,United States,1,Public,7,Q3-FY15,2015-09-28T00:00:00.0000000,78655.06798,4924.816016,78655.06798,0.2450970743,19663.767,71106.13899,,0.2450970743,,,,4733.053283,14930.71371,0.7593007848,19437.28594,0.9884823158,1.003606443,12010.51103,0.6107940067,,3783.035389,0.1923860972,,3643.739517,0.1853022118,,,,-4506.57,,4.00851432,-2.00425716,-2.66E-12,-4508.576481,,,,,,,,,,,,,,,,,,,,,,,,,,,1.147532286,,-0.06255569432,-0.06255569432,0.337370631,0.337370631,,,,,38.54241055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3,Q3-15,2015-07-01T00:00:00.0000000,7
3721818,225,$ (USD),1,Infrastructure & Network,6,SMB,4,Canada,5,EU,2,Q3-FY18,2018-09-30T00:00:00.0000000,9841.06233,1492.79088,10651.54118,1.047488228,2460.265583,7586.722718,0.2309774277,1.180840005,,,,450.0119475,2010.253635,0.8170880613,3452.373113,1.403252209,1.590427718,1726.186556,0.7016261043,1.248341352,,,,,,,-1442.119478,,-1442.119478,,,,-85.5496275,-1527.669105,-3037.014915,-1012.338305,1551.325635,15253.92822,19.50532683,,,,,1502.18748,430.0998,-439.4963999,1932.28728,0.4807200731,0.04696053348,-0.04798650313,0.1878421339,-0.1919460125,0.2225858465,0.9958961214,1.032001808,4.396594104,4.827669165,0.6480430816,,0.732220452,1.05586392,0.4915322849,0.3775949618,0.510946739,0.9344799183,0.91377447,24.1531546,,,,16.98248102,,,,102.8166931,,,,441,,,,,,,,,,,,,,,,,,,,,,,,,,Q3,Q3-18,2018-07-01T00:00:00.0000000,15
3721819,1254,$ (USD),1,Data & Analytics,1,Mixed,1,United States,1,Public,7,Q4-FY15,2015-12-28T00:00:00.0000000,82802.97958,4147.911601,82802.97958,0.2767558348,20700.7449,75593.33363,,0.2767558348,,,,4618.185576,16082.55932,0.7769072756,22851.61291,1.103902928,0.1948654335,14689.19241,0.7095972866,,3892.329428,0.1880284718,,4270.091074,0.20627717,,,,-6769.05,,475.6632253,-1.977809669,-9.98E-10,-7242.739006,,,,6930,,38768,65697,-26929,9991,,,,,,,,,,,,,,,,,,1.165097161,,-0.01249919545,-0.01249919545,0.3670117104,0.3670117104,,,,,54.69913831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4,Q4-15,2015-10-01T00:00:00.0000000,8
3721820,1254,$ (USD),1,Data & Analytics,1,Mixed,1,United States,1,Public,7,Q1-FY16,2016-03-28T00:00:00.0000000,91041.6345,8238.654915,91041.6345,0.3550879975,22760.40862,81557.48351,,0.3550879975,,,,5289.024469,17471.38416,0.7676217261,23417.53591,1.028871506,0.2949668593,14878.882,0.6537177008,,4278.828797,0.1879943751,,4259.825116,0.1871594305,,-5600.08,346.0670322,-5946.15,,156.0302226,25.00484337,859.166418,-5268.0204,-5600.08,-1866.693333,426.0825309,9429,,35739,70693,-34954,10999,,,,,,,,,,,,,,,,,,1.189308485,1.471167361,0.0935747296,0.0935747296,0.4547486731,0.4547486731,,,,,28.23241147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Q1-16,2016-01-01T00:00:00.0000000,9
3721821,1254,$ (USD),1,Data & Analytics,1,Mixed,1,United States,1,Public,7,Q2-FY16,2016-06-28T00:00:00.0000000,100987.71,9946.075524,100987.71,0.3696916439,25246.92751,88371.84802,,0.3696916439,,,,6364.20323,18882.72428,0.7479216737,26375.93199,1.04471849,0.4724768749,16856.48452,0.6676647886,,4863.174366,0.1926244041,,4656.273104,0.1844292975,,-7117.21,376.0032543,-7493.21,,465.5278386,57.69362103,-1.01E-09,-8016.42917,-7117.21,-2372.403333,957.2822336,8445,,44468,92659,-48191,15,,,,,,,,,,,,,,,,,,1.152858746,1.397468323,0.08639141179,0.08639141179,0.4664571819,0.4664571819,,,,,27.19195174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,Q2-16,2016-04-01T00:00:00.0000000,10
